Model,Model-2,Brand-2,Manufacturer SKU,RacksBrax Products,Accessories,Product1,Product1 SKU,Product1 URL,Product2,Product2 SKU,Product2 URL,Download Link,Logo,Note
"OCAM NIGHT SKY AWNING
2.0 x 3.0m Side Pullout",OCAM NIGHT SKY AWNING,OCAM,AWN2-2030,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM NIGHT SKY AWNING
2.5 x 2.5m Side Pullout",OCAM NIGHT SKY AWNING,OCAM,AWN2-25,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM NIGHT SKY AWNING
2.5 x 3.0m Side Pullout",OCAM NIGHT SKY AWNING,OCAM,AWN2-2530,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM NIGHT SKY AWNING
3.0 x 2.0m Side Pullout",OCAM NIGHT SKY AWNING,OCAM,AWN2-3020,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM NIGHT SKY AWNING
3.0 x 2.5m Side Pullout",OCAM NIGHT SKY AWNING,OCAM,AWN2-3025,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM NIGHT SKY AWNING
3.0 x 3.0m Side Pullout",OCAM NIGHT SKY AWNING,OCAM,AWN2-3030,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM NIGHT SKY CAMPING INSTANT SHOWER AWNING
Tent Room with LED Light ",OCAM NIGHT SKY CAMPING INSTANT SHOWER AWNING,OCAM,SH-TENT-3,HD Products,Shower Tents,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM WING AWNING
Driver/Passenger side 3 x 3m",OCAM WING AWNING,OCAM,"AWN-R-300-DS, AWN-R-300",HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
OCAM WINGMAN 180 DEGREE AWNING V.2,OCAM WINGMAN 180 DEGREE AWNING V.2,OCAM,WINGMAN-180-BL,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),Supplied brackets from OCAM require 1 x 8.5mm hole to be drilled per bracket to achieve 2 bracket holes at 42mm centres for the HD Hitch range.
"OCAM WINGMAN 270 DEGREE DELUXE AWNING
Passenger Side 1.7m",OCAM WINGMAN 270 DEGREE DELUXE AWNING,OCAM,WINGMAN-17-PS,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),Supplied brackets from OCAM require 1 x 8.5mm hole to be drilled per bracket to achieve 2 bracket holes at 42mm centres for the HD Hitch range.
"OCAM WINGMAN 270 XL AWNING
Driver/Passenger side",OCAM WINGMAN 270 XL AWNING,OCAM,"WINGMAN-XL-DS-BL, WINGMAN-XL-PS-BL",XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM WINGMAN 270 XL AWNING
Driver/Passenger side with Ceiling Door",OCAM WINGMAN 270 XL AWNING,OCAM,"WINGMAN-XL-DS-BL-DOOR, WINGMAN-XL-PS-BL-DOOR",XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),
"OCAM WINGMAN DELUXE 270 DEGREE AWNING
Driver side",OCAM WINGMAN DELUXE 270 DEGREE AWNING,OCAM,WINGMAN-23-DEL-DS-BL,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),Supplied brackets from OCAM require 1 x 8.5mm hole to be drilled per bracket to achieve 2 bracket holes at 42mm centres for the HD Hitch range.
"OCAM WINGMAN PREMIUM 270 DEGREE AWNING
Driver/Passenger side 2.3m",OCAM WINGMAN PREMIUM 270 DEGREE AWNING,OCAM,"WINGMAN-23-DS-BL, WINGMAN-23-PS-BL",HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),Supplied brackets from OCAM require 1 x 8.5mm hole to be drilled per bracket to achieve 2 bracket holes at 42mm centres for the HD Hitch range.
"OCAM WINGMAN PREMIUM 270 DEGREE AWNING
Driver/Passenger side with Ceiling Door 2.3m",OCAM WINGMAN PREMIUM 270 DEGREE AWNING,OCAM,"WINGMAN-23-DS-DOOR-BL, WINGMAN-23-PS-DOOR-BL",HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AE_-_OCAM_Rev_1_November_2025.pdf?v=1762917190,home-sq-ocam.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/LAkrlWqIeAu8zG2jLnsTjQ/47pYDbVGgu-vsIK9QwiMBQ4Bz2WJNCavR-XvRbdB-5hfmigTtS6m6DdMk9U7EO2Nue0DNMR9ooTIdd49owVfXbb0BubsJ6VumnqrfMilNTB5OsJgrfQSq1memx3Fh4MV6pSt-y7gjkyucqrpRVjSQ4u-C2B51rb0oZxaf_7bJzE/pNX0wOqwmwAtltbF0vHvsyT9772fHBfgZF_6XuL8Sb4),Supplied brackets from OCAM require 1 x 8.5mm hole to be drilled per bracket to achieve 2 bracket holes at 42mm centres for the HD Hitch range.
OPENROAD 180 FREE STANDING AWNING,OPENROAD 180 FREE STANDING AWNING,OPENROAD,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AU_OPENROAD_Rev_1_February_2026.pdf?v=1771202400,home-sq-openroad.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Qf5L-ueeyaOZ3nkKXHwKvQ/2bd6B7EIomTG0TqHPILqqhAlZQXuccSwQLo8V9mqRx1E53ieILwLIs-1nfWVrAopJpEEro9YbRTtyZubSme2x8Twk1mhnohupFNFEOUfSAMbXxFr1s7DPuhXp4iBPo7xNhyU1HQsMqgK1PkupVJF2qBPE5dQ7w73BrIu7I0ojxg/5ecc7XdhslNA812ANikbHQASXTQ2J0PGeJ3xOlOIdz8),
OPENROAD 270 DEGREE AWNING PLUS,OPENROAD 270 DEGREE AWNING PLUS,OPENROAD,,XD Products,Awnings,XD Hitch (TRIPLE),9001,https://www.racksbrax.com/products/xd-hitch?variant=43046074318914,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AU_OPENROAD_Rev_1_February_2026.pdf?v=1771202400,home-sq-openroad.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Qf5L-ueeyaOZ3nkKXHwKvQ/2bd6B7EIomTG0TqHPILqqhAlZQXuccSwQLo8V9mqRx1E53ieILwLIs-1nfWVrAopJpEEro9YbRTtyZubSme2x8Twk1mhnohupFNFEOUfSAMbXxFr1s7DPuhXp4iBPo7xNhyU1HQsMqgK1PkupVJF2qBPE5dQ7w73BrIu7I0ojxg/5ecc7XdhslNA812ANikbHQASXTQ2J0PGeJ3xOlOIdz8),
OPENROAD 270 FREE STANDING AWNING FOR CAMPING,OPENROAD 270 FREE STANDING AWNING FOR CAMPING,OPENROAD,,XD Products,Awnings,XD Hitch (TRIPLE),9001,https://www.racksbrax.com/products/xd-hitch?variant=43046074318914,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AU_OPENROAD_Rev_1_February_2026.pdf?v=1771202400,home-sq-openroad.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Qf5L-ueeyaOZ3nkKXHwKvQ/2bd6B7EIomTG0TqHPILqqhAlZQXuccSwQLo8V9mqRx1E53ieILwLIs-1nfWVrAopJpEEro9YbRTtyZubSme2x8Twk1mhnohupFNFEOUfSAMbXxFr1s7DPuhXp4iBPo7xNhyU1HQsMqgK1PkupVJF2qBPE5dQ7w73BrIu7I0ojxg/5ecc7XdhslNA812ANikbHQASXTQ2J0PGeJ3xOlOIdz8),
OPENROAD SHOWER AWNING,OPENROAD SHOWER AWNING,OPENROAD,,HD Products,Shower Tents,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AU_OPENROAD_Rev_1_February_2026.pdf?v=1771202400,home-sq-openroad.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/Qf5L-ueeyaOZ3nkKXHwKvQ/2bd6B7EIomTG0TqHPILqqhAlZQXuccSwQLo8V9mqRx1E53ieILwLIs-1nfWVrAopJpEEro9YbRTtyZubSme2x8Twk1mhnohupFNFEOUfSAMbXxFr1s7DPuhXp4iBPo7xNhyU1HQsMqgK1PkupVJF2qBPE5dQ7w73BrIu7I0ojxg/5ecc7XdhslNA812ANikbHQASXTQ2J0PGeJ3xOlOIdz8),
OSTRICH WING 3,OSTRICH WING 3,OSTRICH,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014P_-_Ostrich_Rev_1_October_2023.pdf?v=1697611333,home-sq-ostrich.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/za5ZvsxJ4rrKGDltmlswvQ/uswnFxTRtNwrr8I_hNDFpXYUm3aQTqlbeC7DtgQixlwUZYw5Mp6DjQ5tl-KFI_wJEkFoome5-9HvaUez0MZZZ14IIEESUB66bKa8Q3e7epnCBEj7GOiKExQF9e8dHQ5M-115orI5BDCTlA3rPDwR1KO6LTYlNUsngHIQQR48UvU/Z4LQnBq7s6YmoxaZe7geX3esiopWfXpw6nl_omOT5xQ),
OSTRICH WING JUNIOR,OSTRICH WING JUNIOR,OSTRICH,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014P_-_Ostrich_Rev_1_October_2023.pdf?v=1697611333,home-sq-ostrich.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/za5ZvsxJ4rrKGDltmlswvQ/uswnFxTRtNwrr8I_hNDFpXYUm3aQTqlbeC7DtgQixlwUZYw5Mp6DjQ5tl-KFI_wJEkFoome5-9HvaUez0MZZZ14IIEESUB66bKa8Q3e7epnCBEj7GOiKExQF9e8dHQ5M-115orI5BDCTlA3rPDwR1KO6LTYlNUsngHIQQR48UvU/Z4LQnBq7s6YmoxaZe7geX3esiopWfXpw6nl_omOT5xQ),
OUTBACK TOURER 180 AWNING WITH LIGHTS,OUTBACK TOURER 180 AWNING WITH LIGHTS,OUTBACK TOURER,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AL_-_Outback_Tourer_Rev_0_June_2024.pdf?v=1718176143,home-sq-outbacktourer.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/pUFbXXHN9nAzn8O1zNhpKg/PRZpdRnZ6K3noI9Uacd5e8Ds6eccjXSmVvNqqnfkb8b-o9r-wrSpECA50gmwBH3OtHz6rikR-wV_NGJHA-LRjxQos-rwL11qkYRCnatuCLZ5tQakSgEc1Rl52f30MWp8N_cRhcTCscslcY8lzjXwJJv5X3xIKGGBBuyML0UoqZ8/Wwn5oCv1iTkIxsQgZn4qnK7BzX9wZTFQ_u9vH2WUzT4),
OUTBACK TOURER 270 AWNING,OUTBACK TOURER 270 AWNING,OUTBACK TOURER,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AL_-_Outback_Tourer_Rev_0_June_2024.pdf?v=1718176143,home-sq-outbacktourer.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/pUFbXXHN9nAzn8O1zNhpKg/PRZpdRnZ6K3noI9Uacd5e8Ds6eccjXSmVvNqqnfkb8b-o9r-wrSpECA50gmwBH3OtHz6rikR-wV_NGJHA-LRjxQos-rwL11qkYRCnatuCLZ5tQakSgEc1Rl52f30MWp8N_cRhcTCscslcY8lzjXwJJv5X3xIKGGBBuyML0UoqZ8/Wwn5oCv1iTkIxsQgZn4qnK7BzX9wZTFQ_u9vH2WUzT4),
OUTBACK TOURER 270 PLUS,OUTBACK TOURER 270 PLUS,OUTBACK TOURER,,XD Products,Awnings,XD Hitch (TRIPLE),9001,https://www.racksbrax.com/products/xd-hitch?variant=43046074318914,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AL_-_Outback_Tourer_Rev_0_June_2024.pdf?v=1718176143,home-sq-outbacktourer.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/pUFbXXHN9nAzn8O1zNhpKg/PRZpdRnZ6K3noI9Uacd5e8Ds6eccjXSmVvNqqnfkb8b-o9r-wrSpECA50gmwBH3OtHz6rikR-wV_NGJHA-LRjxQos-rwL11qkYRCnatuCLZ5tQakSgEc1Rl52f30MWp8N_cRhcTCscslcY8lzjXwJJv5X3xIKGGBBuyML0UoqZ8/Wwn5oCv1iTkIxsQgZn4qnK7BzX9wZTFQ_u9vH2WUzT4),
OUTBACK TOURER 270 PLUS WITH D ZIPPER,OUTBACK TOURER 270 PLUS WITH D ZIPPER,OUTBACK TOURER,,XD Products,Awnings,XD Hitch (TRIPLE),9001,https://www.racksbrax.com/products/xd-hitch?variant=43046074318914,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AL_-_Outback_Tourer_Rev_0_June_2024.pdf?v=1718176143,home-sq-outbacktourer.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/pUFbXXHN9nAzn8O1zNhpKg/PRZpdRnZ6K3noI9Uacd5e8Ds6eccjXSmVvNqqnfkb8b-o9r-wrSpECA50gmwBH3OtHz6rikR-wV_NGJHA-LRjxQos-rwL11qkYRCnatuCLZ5tQakSgEc1Rl52f30MWp8N_cRhcTCscslcY8lzjXwJJv5X3xIKGGBBuyML0UoqZ8/Wwn5oCv1iTkIxsQgZn4qnK7BzX9wZTFQ_u9vH2WUzT4),
OUTBACK TOURER 270 WITH LIGHTS,OUTBACK TOURER 270 WITH LIGHTS,OUTBACK TOURER,,XD Products,Awnings,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AL_-_Outback_Tourer_Rev_0_June_2024.pdf?v=1718176143,home-sq-outbacktourer.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/pUFbXXHN9nAzn8O1zNhpKg/PRZpdRnZ6K3noI9Uacd5e8Ds6eccjXSmVvNqqnfkb8b-o9r-wrSpECA50gmwBH3OtHz6rikR-wV_NGJHA-LRjxQos-rwL11qkYRCnatuCLZ5tQakSgEc1Rl52f30MWp8N_cRhcTCscslcY8lzjXwJJv5X3xIKGGBBuyML0UoqZ8/Wwn5oCv1iTkIxsQgZn4qnK7BzX9wZTFQ_u9vH2WUzT4),
OUTBACK TOURER SHOWER AWNING,OUTBACK TOURER SHOWER AWNING,OUTBACK TOURER,,XD Products,Shower Tents,XD Hitch (DOUBLE),9000,https://www.racksbrax.com/products/xd-hitch?variant=43046041387074,,,,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014AL_-_Outback_Tourer_Rev_0_June_2024.pdf?v=1718176143,home-sq-outbacktourer.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/pUFbXXHN9nAzn8O1zNhpKg/PRZpdRnZ6K3noI9Uacd5e8Ds6eccjXSmVvNqqnfkb8b-o9r-wrSpECA50gmwBH3OtHz6rikR-wV_NGJHA-LRjxQos-rwL11qkYRCnatuCLZ5tQakSgEc1Rl52f30MWp8N_cRhcTCscslcY8lzjXwJJv5X3xIKGGBBuyML0UoqZ8/Wwn5oCv1iTkIxsQgZn4qnK7BzX9wZTFQ_u9vH2WUzT4),
OZTENT FOXWING 180 (Left/Right),OZTENT FOXWING 180 (Left/Right),OZTENT,,HD Products,Awnings,HD Hitch Standard,8159,https://www.racksbrax.com/products/hd-hitch,HD Awning Adaptor Plate (DOUBLE),8192,https://www.racksbrax.com/products/hd-awning-adaptor-plates?variant=43045910380610,https://cdn.shopify.com/s/files/1/0099/0232/5826/files/RB-REF-014R_-_Oztent_Rev_2_July_2025.pdf?v=1753924774,home-sq-oztent.png (https://v5.airtableusercontent.com/v3/u/54/54/1782878400000/vsL2eLG15nKqpRqtYEeQQw/604UmZBPQfd9_INI11cRYdcVdQni6ddSz6-CUDsivFVkvaYGGsLOsvR3-YsSqwnIBP3p82yqzOs__Tc9d-NuL1jgTB7QLNaKQ-86PmpIynd24SA60MFCH-8poNF2alrs90TEiCvIyePfb5lrNIBLhc6D1FRmT42JrXjJ2NCfw6E/qWsfCWh2uwHe3s39PzNlP2qmTkyv-1wKYxuJD_nGpsY),"The HD Hitch fits the awning with the HD adaptor plate. It does not fit the included OZTENT brackets, but will fit the OZTENT Foxwing multi purpose bracket."
